,Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1988 [YR1988],1992 [YR1992],1998 [YR1998],2002 [YR2002],2006 [YR2006],2010 [YR2010],2014 [YR2014],2018 [YR2018]
179,Spain,ESP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2839.8001567253004,,2683.9444464048397,,,2392.38145265832,
180,Sri Lanka,LKA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2976.85814160271,,2769.838681028,,,2541.14929252094,
181,St. Kitts and Nevis,KNA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,589.724058284394,,531.38492195284,,,472.68286918501605,
182,St. Lucia,LCA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2116.25282167043,,1882.15217827745,,,1682.59523489029,
183,St. Martin (French part),MAF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
184,St. Vincent and the Grenadines,VCT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,926.354793886058,,925.095053516749,,,918.6026216918821,
185,Sudan,SDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,101.651134627423,
186,Suriname,SUR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,235347.256064946,,205294.09934990198,,,178935.17305200102,
187,Sweden,SWE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,19727.581708817,,19159.754029094598,,,17635.9385361759,
188,Switzerland,CHE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5876.05252609171,,5545.82976251906,,,4933.65877570281,
189,Syrian Arab Republic,SYR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,540.808481381424,,417.451192393257,,,381.071008297217,
190,Tajikistan,TJK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,11532.9521486075,,9874.17352809697,,,7689.48069105482,
191,Tanzania,TZA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3115.58867360377,,2377.26061919489,,,1681.35106646297,
192,Thailand,THA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3883.34258964221,,3504.02995441468,,,3280.3063411609196,
193,Timor-Leste,TLS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,10489.0461926614,,8903.27670928824,,,6995.472315726999,
194,Togo,TGO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2914.41380367748,,2212.80188630778,,,1611.09622209144,
195,Tonga,TON,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
196,Trinidad and Tobago,TTO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3105.08028330623,,3006.5462847622102,,,2818.6754867720397,
197,Tunisia,TUN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,487.00576895772997,,424.971465116225,,,379.185011643556,
198,Turkey,TUR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4071.8257140923997,,3484.5148696453,,,2939.1997273872803,
199,Turkmenistan,TKM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,360.270913470106,,304.771903718109,,,257.028118327331,
200,Turks and Caicos Islands,TCA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
201,Tuvalu,TUV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
202,Uganda,UGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2101.1035965829396,,1549.6325245139,,,1056.5627337645,
203,Ukraine,UKR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1056.562204304,,1143.0942378507302,,,1217.0892495522698,
204,United Arab Emirates,ARE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,73.0676884452219,,43.1186017384845,,,16.279265371018,
205,United Kingdom,GBR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2518.2179172698397,,2442.2912269244102,,,2244.12488106138,
206,United States,USA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,10985.755163460899,,9797.472782573679,,,8850.87998146755,
207,Uruguay,URY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,29228.4204226138,,27720.652788300802,,,27114.1860127266,
208,Uzbekistan,UZB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,761.807077253019,,646.569206449073,,,531.249085594827,
209,Vanuatu,VUT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,64445.446929174504,,51567.6567656766,,,37894.8644879646,
210,"Venezuela, RB",VEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,39158.1094036716,,32071.191830826,,,26793.024121643102,
211,Vietnam,VNM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5070.29275269368,,4407.95503670003,,,3918.67837392729,
212,Virgin Islands (U.S.),VIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
213,West Bank and Gaza,PSE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,375.30198637358,,264.033013231241,,,194.565675260303,
214,"Yemen, Rep.",YEM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,162.11014921467302,,113.860072802131,,,81.32132436810909,
215,Zambia,ZMB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9489.611537663759,,7309.7163264975,,,5207.87573670824,
216,Zimbabwe,ZWE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1124.71884322392,,1025.5732460899,,,902.354298301403,
217,Arab World,ARB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,518.701808104727,,412.01997408584197,,,292.444459555468,
218,Caribbean small states,CSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,60786.3971018262,,56257.073277451105,,,51798.8941141866,
219,Central Europe and the Baltics,CEB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2375.5569729121803,,2339.29116009255,,,2417.57717451579,
220,Early-demographic dividend,EAR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5797.57775478682,,4721.783008746721,,,3923.38938593659,
221,East Asia & Pacific,EAS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5479.08013205229,,4928.73232494877,,,4522.0532047181205,
222,East Asia & Pacific (excluding high income),EAP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5316.740766423371,,4750.181470505329,,,4341.7319623188005,
223,East Asia & Pacific (IDA & IBRD countries),TEA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5343.9127543471,,4774.2090671528995,,,4362.65088914242,
224,Euro area,EMU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3225.79823192116,,3112.7171743217305,,,2980.83039326919,
225,Europe & Central Asia,ECS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,8544.761300561959,,8971.408965831271,,,7854.892438119399,
226,Europe & Central Asia (excluding high income),ECA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,13274.1489165838,,13166.6059537781,,,12411.2086828628,
227,Europe & Central Asia (IDA & IBRD countries),TEC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,12139.1722407799,,12062.3184086839,,,11444.7056277791,
228,European Union,EUU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3181.1709690237,,3069.31782364694,,,2960.9576783234497,
229,Fragile and conflict affected situations,FCS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,15459.9047415401,,11846.566231660801,,,8089.62534406568,
230,Heavily indebted poor countries (HIPC),HPC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,13051.283261280601,,8607.49209160729,,,5827.273062216031,
231,High income,HIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,10391.2052332954,,10148.9364268468,,,8822.160642199591,
232,IBRD only,IBD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7533.069028548979,,6617.87460072844,,,5850.1767449215395,
233,IDA & IBRD total,IBT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7686.113338846991,,6530.22375293949,,,5539.72836917659,
234,IDA blend,IDB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5655.259797349,,4420.43851993149,,,3340.10412336823,
235,IDA only,IDX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9983.95245490757,,7162.70138355501,,,5224.421413273,
236,IDA total,IDA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,8366.92531233668,,6206.345014706059,,,4584.27834991324,
237,Late-demographic dividend,LTE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9710.77340742272,,8845.088928771509,,,8181.88511671933,
238,Latin America & Caribbean,LCN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,30294.2896987419,,25916.7327097165,,,22510.5516059865,
239,Latin America & Caribbean (excluding high income),LAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,29437.0121808509,,25126.326287466803,,,21770.3363988786,
240,Latin America & the Caribbean (IDA & IBRD countries),TLA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,31206.167149777597,,26606.6813907145,,,23014.8365238123,
241,Least developed countries: UN classification,LDC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9827.83344572031,,6974.50248492502,,,5018.96989448279,
242,Low & middle income,LMY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7485.0333052774795,,6351.64226533638,,,5383.678903103079,
243,Low income,LIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9413.323552232421,,6311.3894449715,,,4584.6566315194395,
244,Lower middle income,LMC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4454.09086176814,,3687.7450468936204,,,3012.7423285582104,
245,Middle East & North Africa,MEA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,870.603190203215,,706.500210659597,,,553.3947294738749,
246,Middle East & North Africa (excluding high income),MNA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,952.244347435952,,782.920606552227,,,633.2420434622401,
247,Middle East & North Africa (IDA & IBRD countries),TMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,957.541132781866,,788.496548212303,,,638.4215564483239,
248,Middle income,MIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7345.493243882471,,6355.573178571501,,,5476.96221416289,
249,North America,NAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,19895.728969680902,,17768.8454531531,,,16019.2703343327,
250,Not classified,INX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
251,OECD members,OED,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9744.02872119891,,8943.70306153799,,,8251.96403362813,
252,Other small states,OSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,30225.3292013478,,24549.2438211507,,,18484.361071844698,
253,Pacific island small states,PSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,67703.0726216094,,57628.050219817305,,,48473.873601099294,
254,Post-demographic dividend,PST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9229.37477469393,,8681.5550374126,,,8193.880911730319,
255,Pre-demographic dividend,PRE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,8602.95316076844,,6466.156652797479,,,4357.169849710171,
256,Small states,SST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,39618.3063994495,,33428.8386293635,,,26440.838882353502,
257,South Asia,SAS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1688.3065245810699,,1376.0705483736199,,,1147.33329312166,
258,South Asia (IDA & IBRD),TSA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1688.3065245810699,,1376.0705483736199,,,1147.33329312166,
259,Sub-Saharan Africa,SSF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,8150.86227450859,,5789.997209090339,,,4019.25681873326,
260,Sub-Saharan Africa (excluding high income),SSA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,8150.86227450859,,5789.997209090339,,,4019.25681873326,
261,Sub-Saharan Africa (IDA & IBRD countries),TSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,8150.86227450859,,5789.997209090339,,,4019.25681873326,
262,Upper middle income,UMC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9989.94266529468,,9008.85354867097,,,8210.02209216351,
263,World,WLD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,8017.7611035952405,,7001.8495544023,,,5932.1937753926,
264,,,,,,,,,,,,,
265,,,,,,,,,,,,,
266,,,,,,,,,,,,,
267,Data from database: World Development Indicators,,,,,,,,,,,,
268,Last Updated: 10/28/2019,,,,,,,,,,,,
